id_cp_interaction,partner_a,partner_b,protein_name_a,protein_name_b,annotation_strategy,source,is_ppi,curator,reactome_complex,reactome_reaction,reactome_pathway,complexPortal_complex,comments,Interaction_type,Pathway_classification,Pathway_classification_specific,Pathway_classification_alternative,Reactome_classification
,Adenosine_byNT5E_and_SLC29A2,P0DMS8,,AA3R_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adenosine_byNT5E_and_SLC29A3,P0DMS8,,AA3R_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adenosine_byNT5E_and_SLC29A4,P0DMS8,,AA3R_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A1,P35348,,ADA1A_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A2,P35348,,ADA1A_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A1,P35348,,ADA1A_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A2,P35348,,ADA1A_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC6A2,P35348,,ADA1A_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A1,P35368,,ADA1B_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A2,P35368,,ADA1B_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A1,P35368,,ADA1B_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A2,P35368,,ADA1B_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC6A2,P35368,,ADA1B_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A1,P25100,,ADA1D_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A2,P25100,,ADA1D_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A1,P25100,,ADA1D_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A2,P25100,,ADA1D_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC6A2,P25100,,ADA1D_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A1,P08913,,ADA2A_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A2,P08913,,ADA2A_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A1,P08913,,ADA2A_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A2,P08913,,ADA2A_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC6A2,P08913,,ADA2A_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A1,P18089,,ADA2B_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A2,P18089,,ADA2B_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A1,P18089,,ADA2B_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A2,P18089,,ADA2B_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC6A2,P18089,,ADA2B_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A1,P18825,,ADA2C_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A2,P18825,,ADA2C_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A1,P18825,,ADA2C_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A2,P18825,,ADA2C_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC6A2,P18825,,ADA2C_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A1,P08588,,ADRB1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A2,P08588,,ADRB1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A1,P08588,,ADRB1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A2,P08588,,ADRB1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC6A2,P08588,,ADRB1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A1,P07550,,ADRB2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A2,P07550,,ADRB2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A1,P07550,,ADRB2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A2,P07550,,ADRB2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC6A2,P07550,,ADRB2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A1,P13945,,ADRB3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Adrenaline_byPNMT_and_SLC18A2,P13945,,ADRB3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A1,P13945,,ADRB3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC18A2,P13945,,ADRB3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Noradrenaline_byDBH_and_SLC6A2,P13945,,ADRB3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P01178,P37288,NEU1_HUMAN,V1AR_HUMAN,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),False,JCranley,,,,,,,,,,
,P01178,P47901,NEU1_HUMAN,V1BR_HUMAN,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),False,JCranley,,,,,,,,,,
,P01178,P30518,NEU1_HUMAN,V2R_HUMAN,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),False,JCranley,,,,,,,,,,
,P10092,P30988,CALCB_HUMAN,CALCR_HUMAN,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),False,JCranley,,,,,,,,,,
,P10997,P30988,IAPP_HUMAN,CALCR_HUMAN,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),False,JCranley,,,,,,,,,,
,P01350,P32238,GAST_HUMAN,CCKAR_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Q14118,Q9NYQ7,DAG1_HUMAN,CELR3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC10A4,P11229,,ACM1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC18A3,P11229,,ACM1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC5A7,P11229,,ACM1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC10A4,P08172,,ACM2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC18A3,P08172,,ACM2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC5A7,P08172,,ACM2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC10A4,P20309,,ACM3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC18A3,P20309,,ACM3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC5A7,P20309,,ACM3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC10A4,P08173,,ACM4_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC18A3,P08173,,ACM4_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC5A7,P08173,,ACM4_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC10A4,P08912,,ACM5_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC18A3,P08912,,ACM5_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Acetylcholine_byCHAT_and_SLC5A7,P08912,,ACM5_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Q9ULB1,O94985,NRX1A_HUMAN,CSTN1_HUMAN,curated,PMID:29100073,False,JCranley,,,,,,,,,,
,P58401,O94985,NRX2B_HUMAN,CSTN1_HUMAN,curated,PMID:29100073,False,JCranley,,,,,,,,,,
,Q9HDB5,O94985,NRX3B_HUMAN,CSTN1_HUMAN,curated,PMID:29100073,False,JCranley,,,,,,,,,,
,Q9ULB1,Q9H4D0,NRX1A_HUMAN,CSTN2_HUMAN,curated,PMID:29100073,False,JCranley,,,,,,,,,,
,P58401,Q9H4D0,NRX2B_HUMAN,CSTN2_HUMAN,curated,PMID:29100073,False,JCranley,,,,,,,,,,
,Q9HDB5,Q9H4D0,NRX3B_HUMAN,CSTN2_HUMAN,curated,PMID:29100073,False,JCranley,,,,,,,,,,
,Q9ULB1,Q9BQT9,NRX1A_HUMAN,CSTN3_HUMAN,curated,PMID:29100073,False,JCranley,,,,,,,,,,
,P58401,Q9BQT9,NRX2B_HUMAN,CSTN3_HUMAN,curated,PMID:29100073,False,JCranley,,,,,,,,,,
,Q9HDB5,Q9BQT9,NRX3B_HUMAN,CSTN3_HUMAN,curated,PMID:29100073,False,JCranley,,,,,,,,,,
,Q96RP3,P34998,UCN2_HUMAN,CRFR1_HUMAN,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),False,JCranley,,,,,,,,,,
,P36382,P36382,CXA5_HUMAN,CXA5_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P17302,P36382,CXA1_HUMAN,CXA5_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P36383,P36382,CXG1_HUMAN,CXA5_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Q9Y6H8,P36382,CXA3_HUMAN,CXA5_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P36382,P17302,CXA5_HUMAN,CXA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P17302,P17302,CXA1_HUMAN,CXA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P36383,P17302,CXG1_HUMAN,CXA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Q9Y6H8,P17302,CXA3_HUMAN,CXA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P36382,P36383,CXA5_HUMAN,CXG1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P17302,P36383,CXA1_HUMAN,CXG1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P36383,P36383,CXG1_HUMAN,CXG1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Q9Y6H8,P36383,CXA3_HUMAN,CXG1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P36382,Q9Y6H8,CXA5_HUMAN,CXA3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P17302,Q9Y6H8,CXA1_HUMAN,CXA3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P36383,Q9Y6H8,CXG1_HUMAN,CXA3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Q9Y6H8,Q9Y6H8,CXA3_HUMAN,CXA3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,LTC4_byLTC4S,Q9Y271,,CLTR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,LTD4_byGGT1,Q9Y271,,CLTR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,LTC4_byLTC4S,Q9NS75,,CLTR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,LTD4_byGGT1,Q9NS75,,CLTR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,LeukotrieneE4_byDPEP1,Q9NS75,,CLTR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,LeukotrieneE4_byDPEP2,Q9NS75,,CLTR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,LeukotrieneE4_byDPEP3,Q9NS75,,CLTR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Q9ULB1,Q14118,NRX1A_HUMAN,DAG1_HUMAN,curated,PMID:29100073,False,JCranley,,,,,,,,,,
,P58401,Q14118,NRX2B_HUMAN,DAG1_HUMAN,curated,PMID:29100073,False,JCranley,,,,,,,,,,
,Q9HDB5,Q14118,NRX3B_HUMAN,DAG1_HUMAN,curated,PMID:29100073,False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC18A1,P21728,,DRD1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC18A2,P21728,,DRD1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC6A3,P21728,,DRD1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC18A1,P14416,,DRD2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC18A2,P14416,,DRD2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC6A3,P14416,,DRD2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC18A1,P35462,,DRD3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC18A2,P35462,,DRD3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC6A3,P35462,,DRD3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC18A1,P21917,,DRD4_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC18A2,P21917,,DRD4_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC6A3,P21917,,DRD4_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC18A1,P21918,,DRD5_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC18A2,P21918,,DRD5_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Dopamine_byDDC_and_SLC6A3,P21918,,DRD5_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P05305,P25101,EDN1_HUMAN,EDNRA_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P20800,P25101,EDN2_HUMAN,EDNRA_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P14138,P25101,EDN3_HUMAN,EDNRA_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P05305,P24530,EDN1_HUMAN,EDNRB_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P20800,P24530,EDN2_HUMAN,EDNRB_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P14138,P24530,EDN3_HUMAN,EDNRB_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P04083,P21462,ANXA1_HUMAN,FPR1_HUMAN,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),False,JCranley,,,,,,,,,,
,P08311,P21462,CATG_HUMAN,FPR1_HUMAN,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),False,JCranley,,,,,,,,,,
,P01225,P23945,FSHB_HUMAN,FSHR_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC32A1,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC6A1,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC6A11,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC6A12,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC6A13,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC6A6,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC6A8,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC32A1,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC6A1,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC6A11,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC6A12,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC6A13,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC6A6,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC6A8,Q9UBS5,,GABR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC32A1,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC6A1,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC6A11,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC6A12,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC6A13,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC6A6,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD1_and_SLC6A8,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC32A1,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC6A1,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC6A11,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC6A12,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC6A13,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC6A6,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,GABA_byGAD2_and_SLC6A8,O75899,,GABR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P22466,P47211,GALA_HUMAN,GALR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Q9UBC7,P47211,GALP_HUMAN,GALR1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P22466,O43603,GALA_HUMAN,GALR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Q9UBC7,O43603,GALP_HUMAN,GALR2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P22466,O60755,GALA_HUMAN,GALR3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Q9UBC7,O60755,GALP_HUMAN,GALR3_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Q9UBU3,Q92847,GHRL_HUMAN,GHSR_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,P01210,Q92847,PENK_HUMAN,GHSR_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Q9UBU3,O43194,GHRL_HUMAN,GPR39_HUMAN,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),False,JCranley,,,,,,,,,,
,Glutamate_byGLS_and_SLC17A6,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS_and_SLC17A7,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS_and_SLC17A8,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS_and_SLC1A1,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS_and_SLC1A2,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS_and_SLC1A3,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS_and_SLC1A6,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS_and_SLC1A7,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS2_and_SLC17A6,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS2_and_SLC17A7,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS2_and_SLC17A8,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS2_and_SLC1A1,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS2_and_SLC1A2,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS2_and_SLC1A3,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS2_and_SLC1A6,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS2_and_SLC1A7,P42261,,GRIA1_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS_and_SLC17A6,P42262,,GRIA2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS_and_SLC17A7,P42262,,GRIA2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
,Glutamate_byGLS_and_SLC17A8,P42262,,GRIA2_HUMAN,curated,"uniprot, reactome, IUPHAR",False,JCranley,,,,,,,,,,
